Full Name,Pos,cluster,Year,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,height,weight,salary,Dist.,2P_A,0-3_A,3-10_A,10-16_A,16-3pt_A,3P_A,0-3%,3-10%,10-16%,16-3pt%,Astd_2P,Dunk%,Dunks_Md,Astd_3P,%Corner3_A,Corner_3P%,Heaves_A,Heaves_Md
Ronnie Brewer,SG,Shooting Wing,2009.75,24.75,65.125,46.75,1634.625,6.375,13.787499999999998,0.459375,0.625,2.2375000000000003,0.26312500000000005,5.75,11.549999999999999,0.48562500000000003,2.6625,4.2124999999999995,0.595875,1.9875000000000003,4.762499999999999,6.737499999999999,3.8375,2.7625,0.5375,1.5999999999999996,2.3375,16.0625,108.75,104.25,13.2625,0.50775,0.167125,0.3005,4.45,10.5375,7.549999999999999,11.025,2.7625,0.7625000000000001,9.2,14.974999999999998,1.9375,2.2499999999999996,4.1625,0.1115,-0.32500000000000007,1.5375,1.2,1.5125,79.0,220.0,2577882.5,11.175,0.832875,0.44299999999999995,0.037125000000000005,0.060125,0.29262499999999997,0.167125,0.6153749999999999,0.264625,0.30375,0.35424999999999995,0.705125,0.12187500000000001,57.375,0.982,0.40675000000000006,0.31937499999999996,2.25,0.0
Marquis Daniels,SG,Shooting Wing,2007.111111111111,27.11111111111111,56.666666666666664,16.22222222222222,1247.0,7.844444444444445,17.155555555555555,0.45733333333333337,0.4555555555555555,1.9333333333333331,0.2327777777777778,7.355555555555554,15.222222222222221,0.4833333333333333,2.9222222222222225,4.0777777777777775,0.7123333333333333,2.2444444444444445,4.4222222222222225,6.666666666666667,4.155555555555555,2.211111111111111,0.6,2.788888888888889,3.8444444444444446,19.022222222222222,101.44444444444444,106.44444444444444,12.899999999999999,0.5026666666666668,0.112,0.23955555555555558,4.911111111111111,9.799999999999999,7.355555555555556,12.922222222222224,2.211111111111111,0.8777777777777778,12.766666666666667,18.91111111111111,0.5333333333333333,1.2777777777777777,1.8333333333333333,0.07077777777777777,-1.2999999999999998,0.22222222222222227,-1.0555555555555556,0.3333333333333333,78.0,200.0,3941576.222222222,9.011111111111113,0.888,0.38677777777777783,0.2188888888888889,0.15733333333333333,0.1251111111111111,0.112,0.6226666666666666,0.39399999999999996,0.39855555555555555,0.33288888888888896,0.46322222222222226,0.029888888888888892,12.444444444444445,0.9336666666666668,0.39088888888888884,0.27744444444444444,1.3333333333333333,0.1111111111111111
Carlos Delfino,SG,Shooting Wing,2008.0,26.0,63.375,21.25,1447.5,6.5249999999999995,16.4,0.397375,2.7375000000000003,7.675,0.3471250000000001,3.7875000000000005,8.725000000000001,0.43562500000000004,2.375,3.2875,0.751125,1.425,6.7125,8.125,4.0,2.1125000000000003,0.475,2.3625000000000003,4.125,18.1875,102.375,103.75,12.074999999999998,0.5078750000000001,0.4610000000000001,0.20337500000000003,3.0375,14.812499999999998,8.85,11.875,2.1125000000000003,0.6875,11.799999999999999,17.5625,0.9,1.925,2.8249999999999997,0.08725,-0.4875,0.6499999999999999,0.1374999999999999,1.0125,78.0,230.0,2284629.625,16.125,0.5389999999999999,0.259875,0.04725,0.048999999999999995,0.183,0.4610000000000001,0.534625,0.349375,0.33824999999999994,0.360875,0.522375,0.039625,12.375,0.958625,0.36662500000000003,0.3541250000000001,1.125,0.0
Chris Duhon,PG,Floor General,2008.0,26.0,67.33333333333333,35.44444444444444,1725.111111111111,4.233333333333333,10.822222222222223,0.3913333333333333,2.0444444444444443,5.7,0.355,2.188888888888888,5.133333333333333,0.42711111111111116,1.6888888888888889,2.2,0.7242222222222221,0.6555555555555554,3.755555555555555,4.411111111111111,8.622222222222224,1.5333333333333334,0.14444444444444446,3.066666666666667,3.1666666666666665,12.188888888888888,104.77777777777777,108.11111111111111,10.066666666666668,0.5152222222222221,0.532888888888889,0.19622222222222224,1.422222222222222,8.28888888888889,4.855555555555555,24.888888888888893,1.5333333333333334,0.1888888888888889,21.044444444444444,12.966666666666665,1.288888888888889,1.5,2.7777777777777777,0.07077777777777777,-1.2000000000000002,-0.7333333333333333,-1.9666666666666666,0.2222222222222222,73.0,185.0,3508230.777777778,16.855555555555558,0.4671111111111111,0.24400000000000002,0.08911111111111111,0.03233333333333334,0.10155555555555555,0.532888888888889,0.4978888888888889,0.37555555555555553,0.28099999999999997,0.3612222222222222,0.2851111111111111,0.0008888888888888889,0.3333333333333333,0.7992222222222223,0.1811111111111111,0.3862222222222222,2.0,0.0
Richard Hamilton,SF,Shooting Wing,2006.357142857143,28.357142857142858,62.714285714285715,57.07142857142857,2063.0714285714284,10.942857142857141,24.457142857142856,0.44799999999999995,1.0642857142857143,3.0357142857142856,0.3448571428571429,9.892857142857142,21.428571428571423,0.46185714285714285,5.471428571428572,6.449999999999998,0.8445714285714286,1.4000000000000001,3.742857142857143,5.142857142857144,5.964285714285714,1.2428571428571427,0.19999999999999998,3.6785714285714284,4.2214285714285715,28.45,104.71428571428571,107.71428571428571,15.942857142857141,0.5207857142857143,0.12435714285714286,0.2622857142857143,3.0357142857142856,8.114285714285714,5.542857142857143,20.285714285714285,1.2428571428571427,0.2928571428571428,11.914285714285713,26.53571428571429,2.8428571428571425,1.6785714285714288,4.521428571428571,0.09621428571428571,0.8785714285714284,-1.8642857142857145,-0.9714285714285715,0.8142857142857143,78.0,185.0,7594985.928571428,13.335714285714285,0.8756428571428572,0.17721428571428574,0.1227142857142857,0.2658571428571429,0.30978571428571433,0.12435714285714286,0.6244285714285713,0.4402142857142858,0.43200000000000005,0.4124285714285715,0.6572857142857141,0.007571428571428572,7.857142857142857,0.9545000000000001,0.4588571428571429,0.3804285714285714,0.35714285714285715,0.07142857142857142
Josh Howard,SF,Versatile Forward,2007.75,27.75,45.166666666666664,34.583333333333336,1355.6666666666667,9.15,21.341666666666665,0.42849999999999994,1.175,3.8666666666666667,0.30675,7.991666666666666,17.46666666666667,0.45541666666666664,4.916666666666667,6.55,0.7407499999999999,2.591666666666667,6.566666666666666,9.166666666666666,2.6333333333333337,1.7999999999999998,0.8583333333333334,2.466666666666667,4.824999999999999,24.408333333333335,103.5,106.41666666666667,14.933333333333332,0.5011666666666666,0.17733333333333334,0.30241666666666667,5.666666666666667,14.4,10.049999999999999,8.375000000000002,1.7999999999999998,1.2583333333333333,9.433333333333334,23.166666666666668,1.7083333333333337,1.5583333333333333,3.25,0.08725000000000001,-0.5666666666666667,-0.6333333333333334,-1.1999999999999995,0.8250000000000001,79.0,210.0,5185231.5,12.9,0.8226666666666668,0.23825,0.16083333333333336,0.16116666666666668,0.2621666666666667,0.17733333333333334,0.5995833333333332,0.4486666666666667,0.37675,0.3772499999999999,0.5305833333333333,0.02308333333333333,13.166666666666666,0.9484166666666667,0.24,0.22891666666666668,1.8333333333333333,0.08333333333333333
Stephen Jackson,SF,Scoring Wing,2006.842105263158,28.842105263157894,55.36842105263158,44.21052631578947,1795.3157894736842,8.368421052631577,20.4,0.4093157894736841,2.2368421052631584,7.042105263157896,0.31726315789473686,6.136842105263159,13.36842105263158,0.45989473684210525,4.51578947368421,5.710526315789473,0.7863157894736842,1.1684210526315788,5.094736842105264,6.268421052631578,4.957894736842104,2.1789473684210527,0.631578947368421,4.131578947368422,4.036842105263158,23.489473684210527,97.84210526315789,105.89473684210526,13.442105263157895,0.5114736842105263,0.34900000000000003,0.2796842105263158,2.621052631578947,11.215789473684211,6.957894736842104,16.115789473684213,2.1789473684210527,0.9,15.389473684210529,23.621052631578948,0.6315789473684209,1.794736842105263,2.4157894736842103,0.05284210526315789,-0.2894736842105263,-0.3526315789473684,-0.6473684210526316,0.8947368421052629,80.0,218.0,6035802.842105263,14.678947368421055,0.651,0.2686842105263158,0.10189473684210529,0.079,0.20147368421052633,0.34900000000000003,0.5761052631578947,0.38452631578947366,0.33042105263157895,0.3792105263157896,0.4519473684210526,0.02136842105263158,16.105263157894736,0.8343157894736843,0.23105263157894734,0.3703157894736842,1.894736842105263,0.0
Mike James,PG,Combo Guard,2006.1666666666667,31.166666666666668,46.611111111111114,22.055555555555557,1144.0,7.488888888888888,19.17777777777778,0.39055555555555554,2.4555555555555557,6.47777777777778,0.397111111111111,5.022222222222222,12.694444444444445,0.3993333333333334,2.8611111111111103,3.7722222222222226,0.7808333333333333,0.838888888888889,4.155555555555555,5.005555555555556,7.144444444444442,1.838888888888889,0.17777777777777784,3.3277777777777775,4.594444444444444,20.31666666666667,99.55555555555556,107.88888888888889,12.000000000000002,0.4880555555555556,0.3425555555555555,0.1930555555555556,1.8500000000000003,9.066666666666666,5.466666666666666,22.505555555555556,1.838888888888889,0.23333333333333334,13.750000000000002,20.96666666666667,1.0944444444444443,0.6944444444444443,1.783333333333333,0.052222222222222225,-0.7222222222222221,-1.6888888888888887,-2.4055555555555554,0.30000000000000004,74.0,188.0,3528995.4444444445,14.844444444444443,0.6574444444444444,0.2347222222222222,0.13016666666666668,0.06727777777777777,0.22527777777777777,0.3425555555555555,0.4628333333333333,0.36011111111111105,0.3286111111111111,0.3510555555555556,0.3160555555555556,0.0003333333333333333,0.2222222222222222,0.8840555555555556,0.28722222222222216,0.42650000000000005,0.5555555555555556,0.0
Dahntay Jones,SG,Shooting Wing,2008.25,28.25,55.583333333333336,14.666666666666666,886.5,5.891666666666666,14.225,0.4130000000000001,0.65,2.108333333333333,0.3008333333333333,5.233333333333333,12.133333333333333,0.4320833333333334,4.441666666666667,6.1499999999999995,0.7169166666666668,1.3499999999999999,4.583333333333332,5.941666666666666,2.775,1.4416666666666667,0.8083333333333335,2.6166666666666667,6.425,16.858333333333334,98.0,107.91666666666667,8.808333333333332,0.4977499999999999,0.14991666666666667,0.44549999999999995,3.0333333333333337,10.083333333333334,6.583333333333333,8.383333333333333,1.4416666666666667,1.175,13.308333333333332,17.14166666666667,0.18333333333333338,0.6666666666666666,0.8583333333333333,0.03950000000000001,-3.3833333333333333,-0.7583333333333333,-4.133333333333333,-0.39999999999999997,78.0,225.0,1949729.8333333333,11.283333333333333,0.8500833333333334,0.3274166666666667,0.1548333333333333,0.10558333333333332,0.2620833333333333,0.14991666666666667,0.5771666666666666,0.41575000000000006,0.26525,0.3185,0.47700000000000004,0.054833333333333324,12.083333333333334,0.9082500000000001,0.6892499999999999,0.3309166666666667,0.5833333333333334,0.0
DeQuan Jones,SF,3-and-D Wing,2012.0,22.0,63.0,17.0,803.0,6.2,14.1,0.436,0.6,2.3,0.257,5.6,11.9,0.47,2.2,3.3,0.667,1.1,5.7,6.8,1.0,1.2,1.4,1.9,3.6,15.1,93.0,110.0,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3.0,1.2,2.1,11.1,15.3,-0.3,0.4,0.1,0.006999999999999999,-5.1,-1.1,-6.1,-0.8,80.0,221.0,473504.0,10.4,0.8390000000000001,0.39,0.183,0.069,0.197,0.161,0.635,0.225,0.2,0.465,0.7090000000000001,0.119,22.0,1.0,0.28600000000000003,0.4,0.0,0.0
Corey Maggette,SF,3-and-D Wing,2006.0,27.0,57.69230769230769,36.38461538461539,1691.3846153846155,8.815384615384616,19.88461538461539,0.4416923076923076,1.0846153846153845,3.423076923076923,0.3087692307692308,7.707692307692308,16.45384615384615,0.4669230769230769,10.123076923076923,12.338461538461539,0.8185384615384617,1.8153846153846152,6.776923076923078,8.592307692307692,3.707692307692308,1.3153846153846156,0.2692307692307692,4.061538461538461,5.4692307692307685,28.823076923076922,108.6923076923077,108.76923076923077,17.053846153846155,0.568,0.17500000000000002,0.6201538461538463,4.007692307692308,14.87692307692308,9.453846153846154,12.430769230769233,1.3153846153846156,0.37692307692307697,13.869230769230768,25.538461538461544,3.469230769230769,1.123076923076923,4.584615384615384,0.11684615384615385,0.8076923076923078,-1.8846153846153844,-1.076923076923077,0.7384615384615384,78.0,218.0,6759394.153846154,12.599999999999998,0.825,0.31400000000000006,0.10884615384615384,0.08615384615384616,0.31592307692307686,0.17500000000000002,0.629,0.32823076923076927,0.3278461538461538,0.3854615384615384,0.6045384615384616,0.045076923076923084,29.384615384615383,0.9426153846153847,0.2105384615384616,0.3497692307692307,1.6923076923076923,0.07692307692307693
Troy Murphy,PF,Offensive Center,2006.875,26.875,52.0,33.375,1389.9375,6.593750000000001,15.275000000000002,0.4295,1.3375000000000001,3.9187499999999997,0.3204375,5.2562500000000005,11.362500000000002,0.4668125,3.375,4.41875,0.7595,3.0875,10.174999999999999,13.2875,2.725,1.3562500000000002,0.7875,2.2,5.143749999999999,17.90625,106.1875,105.0,13.375000000000004,0.51825,0.2700625,0.2815,6.70625,22.424999999999997,14.50625,8.38125,1.35,1.14375,11.543750000000001,16.86875,1.875,1.5749999999999997,3.437499999999999,0.09931250000000001,-1.2687499999999998,0.2875,-0.98125,0.625,83.0,245.0,6658294.9375,14.7625,0.7299374999999998,0.22537499999999996,0.09593749999999998,0.09131249999999999,0.3175625,0.2700625,0.6073749999999999,0.3155625,0.39081249999999995,0.42618750000000005,0.6768749999999999,0.04031250000000001,18.0,0.9154999999999999,0.192625,0.320125,0.125,0.0
Lamar Odom,PF,Offensive Center,2006.0,27.0,68.07692307692308,47.23076923076923,2258.769230769231,7.661538461538461,16.830769230769228,0.45623076923076916,1.076923076923077,3.6461538461538456,0.29646153846153844,6.592307692307693,13.176923076923076,0.4998461538461539,3.7461538461538453,5.4692307692307685,0.6689230769230771,2.853846153846154,10.16923076923077,13.007692307692308,5.792307692307692,1.3384615384615384,1.4307692307692308,3.6076923076923078,4.830769230769231,20.13076923076923,104.61538461538461,103.23076923076923,15.76923076923077,0.5223846153846154,0.2166153846153846,0.32161538461538464,6.315384615384614,21.89230769230769,14.2,18.153846153846153,1.3384615384615384,2.0615384615384613,15.700000000000001,19.75384615384616,2.623076923076923,3.0384615384615383,5.676923076923079,0.10776923076923078,0.25384615384615383,1.8230769230769228,2.0615384615384613,2.615384615384616,82.0,220.0,8732475.23076923,10.384615384615385,0.7833846153846152,0.39792307692307693,0.18192307692307694,0.07130769230769231,0.13207692307692306,0.2166153846153846,0.6069230769230768,0.4095384615384616,0.3554615384615385,0.3753846153846153,0.4766153846153846,0.044000000000000004,29.384615384615383,0.8341538461538461,0.14784615384615385,0.26246153846153847,2.0,0.0
Jerry Stackhouse,SG,Scoring Wing,2006.2142857142858,32.214285714285715,46.857142857142854,20.285714285714285,1309.2142857142858,8.121428571428572,20.971428571428568,0.3815714285714286,1.9357142857142857,6.157142857142858,0.30814285714285716,6.185714285714286,14.835714285714285,0.41150000000000003,5.821428571428571,6.892857142857143,0.8517857142857144,1.2142857142857142,4.264285714285714,5.485714285714285,5.078571428571428,1.3,0.6,3.771428571428571,2.95,23.971428571428568,98.78571428571429,107.14285714285714,13.200000000000001,0.49371428571428566,0.30300000000000005,0.324,2.6571428571428575,9.307142857142859,5.971428571428571,16.650000000000002,1.3,0.85,13.52857142857143,24.12857142857143,1.4499999999999997,1.1071428571428572,2.5785714285714287,0.059571428571428574,-0.6500000000000004,-1.5071428571428576,-2.142857142857143,0.6214285714285713,78.0,218.0,4920159.5,15.457142857142857,0.697,0.1824285714285714,0.06914285714285714,0.19678571428571429,0.24849999999999997,0.30300000000000005,0.5876428571428571,0.3216428571428572,0.3648571428571429,0.3476428571428572,0.4706428571428572,0.029142857142857147,18.642857142857142,0.9197857142857143,0.4598571428571429,0.35485714285714287,0.7857142857142857,0.0
DeShawn Stevenson,SG,Shooting Wing,2006.0,25.0,56.94117647058823,37.529411764705884,1277.8235294117646,5.870588235294117,15.247058823529414,0.37229411764705883,1.4000000000000001,4.5176470588235285,0.2702352941176471,4.458823529411764,10.729411764705883,0.40070588235294113,2.382352941176471,3.505882352941176,0.6721176470588235,1.2117647058823533,4.270588235294118,5.44705882352941,3.629411764705882,1.2117647058823529,0.37647058823529406,2.382352941176471,3.5647058823529414,15.494117647058822,94.52941176470588,110.47058823529412,8.211764705882354,0.45599999999999996,0.3513529411764706,0.22311764705882353,2.652941176470588,9.494117647058824,6.0588235294117645,10.941176470588236,1.2117647058823529,0.5588235294117646,12.229411764705882,16.52352941176471,0.2764705882352941,0.5058823529411763,0.788235294117647,0.011117647058823529,-2.470588235294118,-1.4588235294117644,-3.929411764705883,-0.35294117647058826,77.0,210.0,2288471.6470588236,16.176470588235293,0.6486470588235295,0.22252941176470586,0.04870588235294118,0.05223529411764706,0.32523529411764707,0.3513529411764706,0.521764705882353,0.17876470588235294,0.30017647058823527,0.3583529411764706,0.565764705882353,0.027705882352941177,10.705882352941176,0.8732352941176471,0.35111764705882353,0.28317647058823525,0.8235294117647058,0.0
Tyrus Thomas,PF,Offensive Center,2009.5,23.5,58.25,30.0,1219.5,6.925,17.525,0.3985,0.15,0.44999999999999996,0.302,6.8,17.099999999999998,0.3995,4.425,5.675,0.7805000000000001,3.075,8.025,11.100000000000001,2.4749999999999996,2.0,2.925,2.85,6.675000000000001,18.45,94.25,105.75,12.275,0.46175,0.02375,0.3305,6.625,18.025,12.175,7.9,2.0,4.275,12.375,19.8,-0.07499999999999998,1.625,1.5499999999999998,0.03375,-4.275,1.225,-3.0250000000000004,0.09999999999999998,81.0,215.0,5640241.25,10.925,0.9762500000000001,0.31725000000000003,0.10675000000000001,0.16025,0.3925,0.02375,0.48424999999999996,0.23575000000000002,0.37400000000000005,0.365,0.705,0.10500000000000001,44.75,0.91675,0.5,0.27075,0.25,0.0
Rasheed Wallace,PF,Offensive Center,2004.8461538461538,30.846153846153847,64.76923076923077,57.07692307692308,2135.076923076923,9.430769230769231,21.56923076923077,0.43769230769230777,2.3000000000000003,6.823076923076924,0.336,7.153846153846154,14.738461538461536,0.4841538461538461,3.123076923076923,4.223076923076923,0.7424615384615384,2.223076923076923,9.515384615384615,11.738461538461538,2.9923076923076923,1.715384615384615,2.4923076923076923,2.2923076923076917,4.923076923076922,24.33076923076923,105.61538461538461,100.0,17.261538461538464,0.519,0.3186153846153846,0.19538461538461538,4.823076923076924,20.715384615384615,12.753846153846155,9.684615384615386,1.715384615384615,3.5076923076923077,8.853846153846153,22.146153846153844,2.7692307692307687,3.4461538461538463,6.2153846153846155,0.13584615384615384,0.49230769230769234,1.5076923076923079,1.9769230769230772,2.3538461538461535,82.0,225.0,12315860.076923076,14.7,0.6813846153846155,0.17661538461538465,0.16246153846153846,0.19023076923076926,0.15223076923076923,0.3186153846153846,0.6375384615384616,0.4467692307692308,0.45269230769230767,0.38692307692307687,0.631076923076923,0.06192307692307691,48.23076923076923,0.9719230769230769,0.14576923076923076,0.27676923076923077,1.2307692307692308,0.07692307692307693
Luke Walton,PF,Scoring Wing,2007.111111111111,27.11111111111111,59.333333333333336,15.333333333333334,1035.6666666666667,5.333333333333333,13.07777777777778,0.4094444444444444,0.9777777777777779,3.1444444444444444,0.32066666666666666,4.355555555555556,9.91111111111111,0.44111111111111106,1.711111111111111,2.4444444444444446,0.6703333333333333,2.5444444444444447,5.933333333333334,8.455555555555556,7.322222222222223,1.7222222222222223,0.5333333333333333,3.166666666666667,4.4111111111111105,13.38888888888889,100.77777777777777,107.0,11.122222222222224,0.4731111111111111,0.2457777777777778,0.18944444444444447,5.588888888888889,12.966666666666665,9.266666666666667,20.844444444444445,1.7222222222222223,0.7888888888888889,18.48888888888889,14.988888888888889,0.5888888888888889,0.9555555555555555,1.5555555555555556,0.06044444444444444,-1.8666666666666667,0.1111111111111111,-1.7444444444444445,0.26666666666666666,80.0,235.0,3135926.6666666665,12.788888888888888,0.7542222222222222,0.26811111111111113,0.16477777777777777,0.1178888888888889,0.20377777777777778,0.2457777777777778,0.5482222222222222,0.39055555555555554,0.3382222222222222,0.3841111111111111,0.642,0.014222222222222223,4.555555555555555,0.9650000000000001,0.4457777777777777,0.33233333333333337,0.5555555555555556,0.0
Earl Watson,PG,Floor General,2006.4666666666667,27.466666666666665,66.86666666666666,19.266666666666666,1548.8666666666666,5.586666666666668,13.573333333333334,0.40700000000000003,1.56,4.586666666666665,0.31373333333333336,4.04,8.986666666666668,0.44773333333333337,2.266666666666666,3.2466666666666666,0.6937333333333332,1.2066666666666668,4.133333333333334,5.326666666666666,10.073333333333332,2.3999999999999995,0.45999999999999996,4.119999999999999,4.826666666666667,15.026666666666667,99.73333333333333,108.46666666666667,12.24,0.4922666666666666,0.32866666666666666,0.24286666666666668,2.6933333333333334,9.233333333333333,5.933333333333334,29.626666666666665,2.3999999999999995,0.6733333333333335,22.273333333333333,16.606666666666666,0.44,1.1933333333333331,1.6400000000000001,0.0516,-0.7733333333333333,-0.7733333333333334,-1.5600000000000003,0.14,73.0,195.0,3424771.466666667,13.92,0.6713333333333333,0.2744,0.1426,0.07586666666666667,0.17833333333333332,0.32866666666666666,0.5589999999999999,0.3751333333333333,0.36933333333333335,0.3562666666666666,0.3043333333333333,0.007466666666666667,2.3333333333333335,0.8450666666666666,0.19126666666666667,0.30413333333333337,2.066666666666667,0.06666666666666667
Gilbert Arenas,PG,Combo Guard,2006.5,25.5,51.666666666666664,39.083333333333336,1757.0,9.175,22.5,0.4075833333333334,2.8416666666666672,8.541666666666666,0.3343333333333333,6.3500000000000005,13.950000000000001,0.4565000000000001,6.283333333333332,7.949999999999999,0.7805000000000001,1.0083333333333333,4.683333333333333,5.699999999999999,7.683333333333334,2.4,0.39166666666666666,4.783333333333333,4.983333333333333,27.475000000000005,103.91666666666667,107.66666666666667,16.741666666666667,0.5259166666666667,0.38574999999999987,0.3441666666666667,2.1416666666666666,10.441666666666665,6.224999999999999,25.924999999999997,2.4,0.575,15.708333333333334,26.375,3.0416666666666665,1.2666666666666666,4.3,0.09158333333333334,2.566666666666667,-1.1166666666666665,1.425,2.0250000000000004,75.0,191.0,11726226.75,16.474999999999998,0.6142500000000001,0.20158333333333336,0.08433333333333333,0.08474999999999999,0.24350000000000002,0.38574999999999987,0.58625,0.31033333333333335,0.40874999999999995,0.41575,0.2546666666666667,0.010750000000000001,10.25,0.6834166666666667,0.08991666666666666,0.33574999999999994,1.4166666666666667,0.08333333333333333
Raja Bell,SG,3-and-D Wing,2006.5,30.5,55.214285714285715,39.285714285714285,1589.642857142857,6.764285714285713,15.507142857142856,0.43707142857142856,2.3928571428571432,5.95,0.3973571428571428,4.371428571428572,9.571428571428571,0.4580714285714286,2.0357142857142856,2.514285714285714,0.829642857142857,1.1785714285714286,4.321428571428571,5.507142857142858,3.164285714285714,1.285714285714286,0.3428571428571429,1.864285714285714,4.842857142857143,18.014285714285712,108.78571428571429,109.21428571428571,10.771428571428572,0.5431428571428571,0.3917857142857143,0.15900000000000003,2.664285714285714,9.642857142857144,6.192857142857143,9.592857142857142,1.285714285714286,0.4857142857142857,10.185714285714285,16.092857142857145,1.6428571428571428,0.9785714285714285,2.6214285714285714,0.0805,0.20714285714285707,-0.8214285714285714,-0.6214285714285716,0.7071428571428571,77.0,204.0,3457283.1428571427,18.321428571428573,0.6082142857142856,0.11192857142857145,0.04342857142857143,0.07342857142857143,0.3794285714285714,0.3917857142857143,0.6156428571428572,0.48850000000000005,0.3450714285714286,0.4190714285714286,0.7294999999999999,0.007785714285714286,3.357142857142857,0.9691428571428571,0.39292857142857146,0.4122857142857143,0.7857142857142857,0.0
Mike Bibby,PG,Combo Guard,2006.25,28.25,62.1875,58.125,2054.875,7.675,18.01875,0.42331250000000004,2.7562500000000005,7.0562499999999995,0.38912500000000005,4.93125,10.9625,0.43337500000000007,2.8999999999999995,3.6500000000000004,0.7685625,0.675,4.18125,4.85625,7.8687499999999995,1.6687500000000002,0.21875000000000003,3.08125,3.21875,21.01875,107.625,108.375,14.5625,0.5345000000000001,0.41537500000000005,0.1908125,1.5,9.18125,5.387499999999999,24.681250000000006,1.6687500000000002,0.30625,13.6875,19.84375,3.0500000000000003,1.4625000000000001,4.525,0.09656249999999998,1.4749999999999999,-1.4499999999999997,0.03749999999999996,1.30625,73.0,190.0,8733172.1875,18.4875,0.584625,0.121375,0.048874999999999995,0.055562499999999994,0.35887500000000006,0.41537500000000005,0.589,0.3290625,0.3683125,0.4046875,0.505,0.000375,0.375,0.9283750000000001,0.230625,0.42268750000000005,0.25,0.0
Andrew Bynum,C,Defensive Center,2011.0,24.0,60.0,60.0,2112.0,11.1,20.0,0.5579999999999999,0.0,0.1,0.2,11.1,19.9,0.56,5.9,8.5,0.6920000000000001,4.8,13.0,17.8,2.1,0.7,2.9,3.8,2.6,28.2,112.0,100.0,22.9,0.594,0.006,0.425,10.6,26.1,18.7,7.4,0.7,4.0,13.9,23.8,4.8,3.3,8.0,0.183,0.7,1.2,1.8,2.0,84.0,285.0,14900000.0,4.6,0.994,0.476,0.435,0.068,0.015,0.006,0.755,0.405,0.29600000000000004,0.083,0.675,0.17600000000000002,136.0,1.0,0.2,0.0,0.0,0.0
Marcus Camby,C,Defensive Center,2007.8333333333333,33.833333333333336,57.5,55.5,1767.5,5.949999999999999,12.466666666666667,0.4741666666666666,0.08333333333333333,0.2833333333333333,0.30733333333333335,5.8500000000000005,12.183333333333335,0.47783333333333333,2.0833333333333335,3.4500000000000006,0.5915,5.366666666666667,14.216666666666667,19.566666666666666,3.8166666666666664,1.8999999999999997,3.5999999999999996,1.8666666666666665,4.233333333333333,14.08333333333333,111.5,97.66666666666667,18.349999999999998,0.5001666666666668,0.022166666666666668,0.2725,11.950000000000001,31.55,21.75,11.15,1.8999999999999997,5.233333333333333,12.1,13.833333333333334,2.25,3.65,5.916666666666667,0.161,-0.9666666666666667,5.166666666666667,4.2,2.8166666666666664,83.0,220.0,9125750.0,7.766666666666666,0.9778333333333333,0.48200000000000004,0.1423333333333333,0.11916666666666666,0.23399999999999999,0.022166666666666668,0.5661666666666666,0.4266666666666666,0.4116666666666666,0.35266666666666663,0.6583333333333333,0.066,30.333333333333332,0.8333333333333334,0.3938333333333333,0.38883333333333336,0.6666666666666666,0.0
Baron Davis,PG,Floor General,2006.1764705882354,27.176470588235293,52.11764705882353,46.0,1817.2941176470588,8.870588235294118,22.05294117647059,0.4019411764705882,2.8,8.494117647058822,0.3247647058823529,6.064705882352942,13.564705882352943,0.4462941176470588,4.1117647058823525,5.629411764705883,0.7267647058823531,1.2529411764705882,4.317647058823529,5.558823529411764,11.411764705882353,2.6941176470588233,0.6176470588235294,4.529411764705882,4.323529411764706,24.605882352941173,103.41176470588235,106.17647058823529,17.564705882352943,0.5001176470588236,0.3821764705882352,0.251,2.6882352941176473,9.635294117647058,6.070588235294117,38.28235294117647,2.6941176470588233,0.8823529411764706,16.00588235294118,25.058823529411764,2.1352941176470592,1.8705882352941177,4.023529411764706,0.0968235294117647,2.935294117647059,-0.6764705882352942,2.2352941176470584,2.205882352941176,75.0,209.0,10634735.470588235,14.817647058823528,0.6178235294117647,0.2651764705882353,0.10911764705882354,0.0976470588235294,0.14576470588235296,0.3821764705882352,0.5671764705882354,0.35682352941176476,0.35882352941176476,0.35582352941176465,0.19547058823529412,0.013823529411764705,11.705882352941176,0.5720588235294116,0.10411764705882354,0.3666470588235294,3.1176470588235294,0.058823529411764705
